site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE430,33,23,5,5,2,17,0.6000000238418579,0.800000011920929,-5.041666507720947,1.399999976158142,2.4083189964294434,1.6985235214233398,1.7871845960617065,1.2301591634750366,2
SITE434,41,25,5,11,1,16,0.4545454680919647,0.7272727489471436,0.07443368434906006,1.454545497894287,2.174229145050049,2.0621771812438965,2.064532518386841,1.863465428352356,1
SITE435,32,15,5,12,7,22,0.4166666567325592,0.8333333134651184,0.8212434947490692,0.9166666865348816,1.3844373226165771,2.0454375743865967,2.2544093132019043,1.9187911748886108,7
SITE437,63,28,9,26,2,17,0.1538461595773697,0.38461539149284363,-2.020887851715088,3.076923131942749,3.7003118991851807,2.111249089241028,2.7690927982330322,2.190895199775696,2
SITE438,56,28,9,19,1,16,0.15789473056793213,0.8947368264198303,0.24159657955169678,1.4210525751113892,1.7320507764816284,2.1408671140670776,1.9622832536697388,1.9669926166534424,1
SITE439,48,29,6,13,3,18,0.07692307978868484,0.38461539149284363,-1.7441041469573975,3.153846263885498,3.710691452026367,1.8949243426322937,1.8967766761779785,2.2976913452148438,3
SITE442,71,43,11,17,6,21,0.3529411852359772,0.6470588445663452,-0.5198675394058228,1.8823529481887817,2.5205042362213135,1.5608685811360676,1.7406363487243652,1.1873648166656494,6
SITE443,20,14,3,3,1,16,0.6666666865348816,0.6666666865348816,-0.5,1.0,1.7320507764816284,1.9894349575042725,2.394726276397705,1.0933561325073242,1
SITE446,68,45,5,18,1,16,0.2777777910232544,0.5,-1.592158317565918,3.5,4.6726155281066895,2.0309855937957764,2.005764961242676,2.0787368416786194,1
SITE447,21,13,1,7,60,60,0.1428571492433548,0.5714285969734192,0.25757575035095215,2.142857074737549,2.6457512378692627,0.3223838210105896,2.3841855067985307e-07,5.20868444442749,60
SITE454,28,18,5,5,13,28,0.6000000238418579,0.6000000238418579,-11.361109733581543,2.5999999046325684,4.2190046310424805,1.1200305819511414,1.4356474876403809,1.1342825889587402,13
SITE455,31,19,3,9,1,16,0.2222222238779068,0.4444444477558136,-1.3627450466156006,3.8888888359069824,5.17472505569458,2.2309696674346924,2.5078675746917725,2.405914306640625,1
SITE460,20,13,3,4,3,18,0.25,0.75,0.44736844301223755,1.75,2.291287899017334,2.0507566928863525,2.0410656929016113,2.09216570854187,3
SITE461,20,12,2,6,1,16,0.0,0.3333333432674408,-1.129692792892456,3.6666667461395264,4.163331985473633,2.1751527786254883,1.8622055053710938,2.571458339691162,1
SITE463,26,16,3,7,28,43,0.2857142984867096,0.7142857313156128,-0.3891751766204834,2.4285714626312256,3.316624879837036,0.6648522615432739,1.0605219602584839,2.1879708766937256,28
SITE464,36,23,6,7,7,22,0.5714285969734192,0.7142857313156128,-0.31884074211120605,2.2857143878936768,3.854496479034424,1.070712387561798,0.749182939529419,1.529748797416687,7
SITE468,24,13,3,8,3,18,0.125,0.25,-3.3294119834899902,3.5,4.153311729431152,1.9567768573760986,1.9622714519500732,1.9201695919036865,3
SITE469,20,12,3,5,1,16,0.20000000298023224,0.800000011920929,-3.75,1.399999976158142,1.9493588209152222,1.9339641332626343,2.136906623840332,1.7348453998565674,1
SITE471,66,40,7,19,11,26,0.3684210479259491,0.5263158082962036,-0.6679912805557251,2.473684310913086,3.576237440109253,1.0460595488548279,0.5624303221702576,1.38241845369339,11
SITE474,22,13,2,7,2,17,0.1428571492433548,0.4285714328289032,-0.49637675285339355,2.4285714626312256,2.903200149536133,1.5908561944961548,2.0823793411254883,2.1673152446746826,2
SITE477,50,31,6,13,7,22,0.38461539149284363,0.692307710647583,-0.2948206663131714,1.8461538553237915,2.773500919342041,1.3382740020751953,0.7959779500961304,1.6010199785232544,7
SITE483,33,21,3,9,8,23,0.3333333432674408,0.6666666865348816,-0.001953125,1.8888888359069824,2.5166115760803223,1.3515774011611938,1.7973926067352295,1.7387738227844238,8
SITE485,43,25,4,14,9,24,0.2857142984867096,0.5714285969734192,0.05874663591384888,2.0714285373687744,2.7124054431915283,1.0639930367469788,1.7713643312454224,1.9339584112167358,9
SITE486,25,17,3,5,4,19,0.800000011920929,0.800000011920929,0.550000011920929,0.6000000238418579,1.3416407108306885,2.075220465660095,0.3670288026332855,0.5114780068397522,4
SITE490,52,31,8,13,24,39,0.4615384638309479,0.7692307829856873,-0.2803027629852295,1.615384578704834,2.6457512378692627,0.8560307025909424,1.288950800895691,2.3837954998016357,24
SITE492,25,14,4,7,15,30,0.5714285969734192,0.8571428656578064,0.37903231382369995,0.7142857313156128,1.2535663843154907,0.7415972352027893,1.0059171915054321,0.734212338924408,15
SITE506,44,23,6,15,21,36,0.6000000238418579,0.6666666865348816,0.08333331346511841,1.600000023841858,2.708012819290161,0.548779234290123,0.9643054008483887,1.2988969087600708,21
SITE508,115,64,17,34,1,16,0.23529411852359772,0.529411792755127,-0.6452744007110596,2.7941176891326904,3.714043378829956,1.5764409899711609,2.183421015739441,2.5146753787994385,1
SITE510,26,16,3,7,4,19,0.2857142984867096,0.5714285969734192,0.26449280977249146,1.5714285373687744,2.035400867462158,1.3633232116699219,2.2313547134399414,1.3250367641448975,4
SITE520,69,43,14,12,1,16,0.5833333134651184,0.8333333134651184,0.317460298538208,1.0833333730697632,1.8929693698883057,1.8355118830998738,1.7729101181030273,1.2794969081878662,1
SITE521,60,34,9,17,1,16,0.47058823704719543,0.7058823704719543,0.4029158353805542,1.6470588445663452,2.4970571994781494,1.7447459697723389,1.5352680683135986,1.1931063532829285,1
SITE522,75,47,7,21,5,20,0.4285714328289032,0.8571428656578064,0.6594282686710358,1.0952380895614624,1.6761634349822998,1.383281906445821,0.6227447986602783,1.3482267260551453,5
SITE528,45,25,8,12,21,36,0.5,0.5833333134651184,-0.24431836605072021,1.5833333730697632,2.4664413928985596,0.6261879205703735,1.624538540840149,1.2075698375701904,21
SITE538,28,19,2,7,28,43,0.2857142984867096,1.0,0.6650717854499817,1.4285714626312256,1.6903085708618164,0.25542573630809784,0.3192487061023712,3.4933338165283203,28
SITE539,24,14,4,6,4,19,0.5,0.6666666865348816,-0.013333320617675781,1.6666666269302368,2.5166115760803223,1.5738301277160645,1.673727035522461,1.5650609731674194,4
SITE540,22,16,4,2,1,16,1.0,1.0,,0.0,0.0,1.835496425628662,1.8398933410644531,0.6701563000679016,1
SITE541,31,19,5,7,1,16,0.7142857313156128,1.0,0.9385964870452881,0.4285714328289032,0.8451542854309082,1.5755594372749329,2.18222713470459,1.455222487449646,1
SITE542,31,16,2,13,26,41,0.4615384638309479,0.692307710647583,0.40153443813323975,1.5384615659713745,2.3533935546875,0.40813910961151123,1.1108356714248657,1.4906342029571533,26
SITE545,35,24,5,6,3,18,0.3333333432674408,0.6666666865348816,-7.3333330154418945,2.0,2.886751174926758,1.7667100429534912,2.03068208694458,1.8518041372299194,3
SITE547,24,17,3,4,11,26,1.0,1.0,1.0,0.0,0.0,0.9066321551799774,0.3488360345363617,0.17329394817352295,11
SITE556,21,14,3,4,1,16,0.0,0.25,-4.166666507720947,2.75,2.7838821411132812,1.8426927328109741,2.2354164123535156,2.2735419273376465,1
SITE557,74,45,10,19,1,16,0.21052631735801697,0.7368420958518982,0.24093908071517944,1.736842155456543,2.2594828605651855,1.9208813110987346,1.8373810052871704,1.5464702248573303,1
SITE561,48,30,8,10,1,16,0.30000001192092896,1.0,0.7671957612037659,1.2000000476837158,1.483239769935608,1.7822787165641785,2.4165332317352295,1.7924705743789673,1
SITE563,33,19,6,8,16,31,0.625,1.0,0.8208955228328705,0.5,0.8660253882408142,0.8925575613975525,1.2716188430786133,1.5948222875595093,16
SITE564,34,22,7,5,1,16,0.4000000059604645,0.800000011920929,0.6875,1.2000000476837158,1.6733200550079346,2.0712018609046936,1.435055136680603,1.6503552198410034,1
SITE568,24,16,2,6,6,21,0.1666666716337204,0.1666666716337204,-0.894736647605896,3.0,3.316624879837036,1.4887269735336304,2.7049455642700195,1.7556571960449219,6
SITE569,48,28,7,13,26,41,0.23076923191547394,0.692307710647583,-0.17469871044158936,1.4615384340286255,1.8605210781097412,0.14301056414842606,0.04749815911054611,2.73362135887146,26
SITE572,30,19,6,5,3,18,0.4000000059604645,0.4000000059604645,-24.624998092651367,3.799999952316284,4.9598388671875,2.1120736598968506,2.2482194900512695,1.7639108896255493,3
SITE574,24,15,3,6,5,20,0.3333333432674408,0.6666666865348816,-0.7922079563140869,1.5,1.9578900337219238,1.520382046699524,1.499966025352478,1.7120018005371094,5
SITE575,57,33,8,16,7,22,0.1875,0.5,-0.6465517282485962,2.8125,3.455068826675415,1.8828179836273193,1.445633888244629,2.5731935501098633,7
SITE577,34,20,6,8,1,16,0.5,0.75,0.5959596037864685,1.0,1.5811388492584229,2.3145978450775146,2.1130309104919434,1.3650109767913818,1
SITE578,29,16,3,10,16,31,0.4000000059604645,0.800000011920929,-0.4285714626312256,1.5,2.345207929611206,0.8479810953140259,1.029897689819336,1.5049008131027222,16
SITE580,22,14,3,5,1,16,0.4000000059604645,0.800000011920929,-5.562500953674316,1.399999976158142,2.0493900775909424,2.1839733123779297,2.704378604888916,1.6008542776107788,1
SITE581,39,25,5,9,49,60,0.5555555820465088,0.7777777910232544,0.13118815422058105,1.2222222089767456,2.0816659927368164,0.08221474103629589,0.3275003135204315,1.6003992557525635,49
SITE584,27,17,2,8,3,18,0.25,0.5,-1.3636362552642822,2.0,2.5495097637176514,0.9707739055156708,0.9137495756149292,1.858083724975586,3
SITE587,30,19,4,7,3,18,0.5714285969734192,0.7142857313156128,-5.125000476837158,1.4285714626312256,2.4494898319244385,1.5331928730010986,2.682337999343872,1.1967315673828125,3
SITE593,44,28,7,9,14,29,0.5555555820465088,0.8888888955116272,-5.98275899887085,1.5555555820465088,3.1622776985168457,1.2127103209495544,1.4327198266983032,2.293445587158203,14
SITE595,72,47,7,18,1,16,0.3333333432674408,0.6111111044883728,-0.18371593952178955,1.8888888359069824,2.6457512378692627,1.9620049794514973,1.7788400650024414,1.9228774905204773,1
SITE597,28,18,2,8,18,33,0.25,0.5,-0.22033894062042236,1.875,2.3717081546783447,0.4973621964454651,1.0854699611663818,2.928488254547119,18
SITE598,28,11,6,11,1,16,0.09090909361839294,0.5454545617103577,-0.7816901206970215,2.2727272510528564,2.5045413970947266,1.7313886880874634,2.007209300994873,2.0256619453430176,1
SITE601,33,22,5,6,9,24,0.8333333134651184,1.0,0.9902755273506045,0.1666666716337204,0.40824830532073975,0.9684276580810547,1.292864203453064,0.6810516119003296,9
SITE602,53,29,8,16,9,24,0.25,0.625,-0.8957761526107788,2.625,3.674234628677368,1.4329754710197449,1.2522095441818237,2.068406343460083,9
SITE606,49,28,8,13,3,18,0.3076923191547394,0.8461538553237915,0.08616781234741211,1.692307710647583,3.08843994140625,1.128825843334198,2.412623405456543,1.7548695802688599,3
SITE607,40,23,8,9,1,16,0.2222222238779068,0.5555555820465088,0.21927708387374878,2.222222328186035,2.8284270763397217,2.204221248626709,2.014829635620117,1.93283212184906,1
SITE610,38,23,6,9,6,21,0.3333333432674408,0.3333333432674408,-2.5892858505249023,3.6666667461395264,4.725815773010254,1.7333466410636902,1.6599258184432983,1.9642105102539062,6
SITE612,59,35,9,15,1,16,0.2666666805744171,0.6666666865348816,-0.398104190826416,2.133333444595337,2.804757833480835,1.9015384117762248,2.9003710746765137,1.8570091724395752,1
SITE616,48,27,5,16,11,26,0.25,0.6875,0.29050594568252563,1.75,2.207940101623535,1.2256428599357605,0.9151973724365234,1.6791346073150635,11
SITE617,36,20,6,10,2,17,0.20000000298023224,0.699999988079071,0.4109194874763489,1.7000000476837158,2.024845600128174,1.5433100461959839,2.211591958999634,1.627322793006897,2
SITE620,57,32,7,18,3,18,0.5555555820465088,0.7777777910232544,-0.08088219165802002,1.6111111640930176,2.8577380180358887,1.4651076793670654,1.9850608110427856,2.0592026710510254,3
SITE622,48,35,4,9,1,16,0.3333333432674408,0.6666666865348816,0.3946187496185303,1.3333333730697632,1.8257418870925903,2.1781620184580484,1.8025087118148804,1.7069405317306519,1
SITE623,30,14,5,11,18,33,0.27272728085517883,0.9090909361839294,-0.41752564907073975,1.1818181276321411,1.507556676864624,0.7621634602546692,1.1139849424362183,1.7289235591888428,18
SITE624,28,18,2,8,15,30,0.125,0.625,-0.8718663454055786,2.75,3.240370273590088,1.6792571544647217,1.9936274290084839,2.120389699935913,15
SITE626,35,17,8,10,1,16,0.30000001192092896,1.0,0.8860648572444916,0.8999999761581421,1.140175461769104,1.835122287273407,2.017857074737549,1.5421377420425415,1
SITE629,48,29,8,11,6,21,0.1818181872367859,0.5454545617103577,-0.06049156188964844,2.545454502105713,3.0451152324676514,1.6527684330940247,1.8728923797607422,2.0788869857788086,6
SITE639,44,26,6,12,1,16,0.25,0.6666666865348816,-0.18064498901367188,1.75,2.254624843597412,2.1412193775177,1.679660677909851,1.9057235717773438,1
SITE648,24,17,4,3,1,16,0.6666666865348816,0.6666666865348816,-0.5,1.0,1.7320507764816284,1.1728653311729431,1.7796393632888794,1.8063819408416748,1
SITE658,56,34,6,16,2,17,0.1875,0.625,-0.5630702972412109,2.5,3.3726844787597656,1.878570596377055,1.5486940145492554,1.9978305101394653,2
SITE683,29,15,7,7,1,16,0.4285714328289032,0.7142857313156128,-0.9634146690368652,1.2857142686843872,1.8126540184020996,1.5588730573654175,1.5021617412567139,1.3065509796142578,1
SITE684,53,29,9,15,2,17,0.20000000298023224,0.6000000238418579,0.3604651093482971,1.7999999523162842,2.26568603515625,1.7593072652816772,2.1059889793395996,1.7816087007522583,2
SITE692,61,36,7,18,1,16,0.1666666716337204,0.6666666865348816,-0.837837815284729,2.222222328186035,2.748737096786499,1.93501083056132,2.0886006355285645,2.078635811805725,1
SITE719,65,39,5,21,1,16,0.2857142984867096,0.761904776096344,0.2408907413482666,1.6666666269302368,2.4397501945495605,2.0667622884114585,2.272106885910034,2.1001826524734497,1
SITE721,48,27,7,14,1,16,0.1428571492433548,0.4285714328289032,-1.174386739730835,3.2857143878936768,4.035556316375732,2.0377695560455322,1.9044933319091797,2.391018867492676,1
SITE722,62,37,12,13,4,19,0.23076923191547394,0.7692307829856873,-0.52195143699646,2.0,2.7174649238586426,1.8843095302581787,2.065746545791626,1.8588471412658691,4
SITE725,32,18,7,7,1,16,0.2857142984867096,0.7142857313156128,-0.021531105041503906,2.142857074737549,2.9519970417022705,2.6135960817337036,2.120272159576416,2.06788969039917,1
SITE734,49,29,9,11,1,16,0.4545454680919647,0.8181818127632141,-0.04054057598114014,1.1818181276321411,1.783765196800232,1.7160025238990784,2.4047560691833496,1.5822001695632935,1
SITE735,64,38,6,20,10,25,0.25,0.699999988079071,0.3214683532714844,1.7999999523162842,2.469817876815796,1.4973066647847493,2.336047887802124,1.5542677640914917,10
SITE739,39,25,5,9,16,31,0.0,0.3333333432674408,-7.250001907348633,3.8888888359069824,4.281744480133057,0.837990015745163,1.5369616746902466,3.104579448699951,16
SITE747,128,80,13,35,6,21,0.22857142984867096,0.7428571581840515,0.17711591720581055,1.7428570985794067,2.3603873252868652,1.784035897254944,1.8845884799957275,1.992357571919759,6
SITE760,156,95,25,36,4,19,0.8888888955116272,0.9722222089767456,0.0,0.1666666716337204,0.5773502588272095,0.233616553635026,0.8649814203381538,0.5513062303264936,4
SITE786,33,19,5,9,1,16,0.2222222238779068,1.0,0.7829949110746384,1.2222222089767456,1.452966332435608,1.9312362670898438,2.0571515560150146,1.5413624048233032,1
SITE801,27,15,2,10,1,16,0.4000000059604645,0.8999999761581421,0.6707818508148193,1.0,1.5491933822631836,1.986940622329712,2.273042678833008,1.5406270027160645,1
SITE802,33,22,4,7,1,16,0.5714285969734192,0.8571428656578064,-4.0,1.1428571939468384,2.0701966285705566,2.275902509689331,1.0083098411560059,1.269714117050171,1
SITE807,23,12,2,9,5,20,0.2222222238779068,0.5555555820465088,-1.0277776718139648,2.3333332538604736,2.84800124168396,1.8271278142929077,2.017380475997925,2.179725170135498,5
SITE808,21,15,1,5,20,35,0.4000000059604645,0.4000000059604645,-9.0,2.4000000953674316,3.098386764526367,0.9831691980361938,0.27344855666160583,1.9522866010665894,20
SITE821,32,21,4,7,1,16,0.1428571492433548,0.1428571492433548,-6.833333492279053,4.5714287757873535,5.182387828826904,2.2038203477859497,1.5693116188049316,2.3846371173858643,1
SITE831,40,27,3,10,3,18,0.30000001192092896,0.699999988079071,0.12871289253234863,1.600000023841858,2.0976176261901855,2.033809542655945,1.2710951566696167,1.8423378467559814,3
SITE844,28,14,8,6,1,16,0.3333333432674408,0.5,0.1954023241996765,1.8333333730697632,2.415229558944702,1.5221761465072632,2.4837002754211426,1.9096119403839111,1
SITE852,59,30,6,23,1,16,0.08695652335882187,0.695652186870575,-0.20298874378204346,2.17391300201416,2.702655792236328,2.117990493774414,2.301776885986328,2.021540880203247,1
SITE871,25,17,4,4,6,21,0.75,1.0,0.40740740299224854,0.5,1.0,1.9120709896087646,2.1184051036834717,0.6124343872070312,6
OVERALL,3456,7394,1685,3456,0,0,0.3107638955116272,0.6773726940155029,0.0012999176979064941,1.9175347089767456,2.7387712001800537,0.0,0.0,0.0,0
