predicted,truth,output,top,path
1,6,"[0.1458, 0.2772, 0.1214, 0.2060, 0.0987, 0.0654, 0.0408, 0.0353, 0.0059, 0.0035]",0.2772408425807953,2024-09-08-16-00-24/SITE15_ORNT90_VIS7mi.png
1,7,"[0.2050, 0.2859, 0.1298, 0.1788, 0.0939, 0.0432, 0.0345, 0.0227, 0.0034, 0.0028]",0.2859109342098236,2024-07-25-18-03-52/SITE437_ORNT260_VIS8mi.png
9,6,"[0.0377, 0.0746, 0.1071, 0.0938, 0.1039, 0.1196, 0.0926, 0.1319, 0.0974, 0.1414]",0.1413702815771103,2024-09-08-16-00-24/SITE96_ORNT135_VIS7mi.png
8,8,"[0.0243, 0.0417, 0.0579, 0.0612, 0.0941, 0.1433, 0.0954, 0.1145, 0.2852, 0.0823]",0.28520846366882324,2024-07-28-13-48-26/SITE386_ORNT290_VIS9mi.png
1,2,"[0.1873, 0.2055, 0.1157, 0.1901, 0.0951, 0.0626, 0.0705, 0.0550, 0.0117, 0.0064]",0.20549942553043365,2024-07-07-20-11-04/SITE66_ORNT323_VIS3mi.png
8,8,"[0.0022, 0.0029, 0.0029, 0.0025, 0.0057, 0.0226, 0.0081, 0.0170, 0.7408, 0.1953]",0.7407982349395752,2024-08-01-13-32-05/SITE330_ORNT215_VIS9mi.png
3,2,"[0.1284, 0.1998, 0.1043, 0.2067, 0.1364, 0.0789, 0.0579, 0.0646, 0.0129, 0.0102]",0.20667043328285217,2024-12-17-16-15-56/SITE442_ORNT210_VIS3mi.png
9,9,"[0.0320, 0.0563, 0.0674, 0.0810, 0.0999, 0.1445, 0.1124, 0.1167, 0.0294, 0.2605]",0.26045212149620056,2025-02-19-12-18-05/SITE871_ORNT90_VIS10+mi.png
1,7,"[0.1591, 0.1774, 0.1534, 0.1417, 0.1171, 0.0958, 0.0668, 0.0564, 0.0198, 0.0127]",0.17737306654453278,2025-02-01-12-44-07/SITE332_ORNT155_VIS8mi.png
1,3,"[0.1819, 0.2365, 0.1298, 0.1763, 0.1057, 0.0678, 0.0462, 0.0400, 0.0092, 0.0066]",0.23652046918869019,2024-05-31-11-53-14/SITE84_ORNT147_VIS4mi.png
