site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE325,34,21,3,10,2,17,0.4000000059604645,0.5,-0.7773019075393677,3.700000047683716,4.989989757537842,1.9331008791923523,2.041110038757324,1.7022899389266968,2
SITE327,67,41,9,17,1,16,0.23529411852359772,0.23529411852359772,-2.6625425815582275,4.647058963775635,5.450310230255127,2.224398374557495,2.3511033058166504,1.5057229399681091,1
SITE330,50,29,6,15,1,16,0.2666666805744171,0.3333333432674408,-1.8444745540618896,3.4666666984558105,4.305035591125488,2.1728180646896362,2.3979594707489014,2.3188347816467285,1
SITE331,28,17,4,7,1,16,0.4285714328289032,0.4285714328289032,-1.1560001373291016,2.4285714626312256,3.316624879837036,2.5682804584503174,1.7416107654571533,2.2958998680114746,1
SITE332,36,22,4,10,8,23,0.30000001192092896,0.699999988079071,-1.5966849327087402,1.7000000476837158,2.1679482460021973,1.6717580556869507,0.8738905191421509,2.006009101867676,8
SITE333,23,12,4,7,1,16,0.4285714328289032,0.7142857313156128,-0.7246377468109131,1.4285714626312256,2.203892707824707,2.0545997619628906,2.844712018966675,1.9440970420837402,1
SITE334,50,35,7,8,1,16,0.5,0.5,-0.8421052694320679,2.0,2.9580399990081787,2.2329585552215576,1.4888837337493896,1.7400379180908203,1
SITE336,23,14,3,6,2,17,0.5,0.8333333134651184,-0.8000000715255737,1.3333333730697632,2.0,1.9345331192016602,1.598705768585205,1.7194297313690186,2
SITE338,20,12,3,5,3,18,0.6000000238418579,0.800000011920929,-0.625,1.0,1.6124515533447266,1.388998031616211,0.48487526178359985,1.2530447244644165,3
SITE339,27,16,3,8,1,16,0.25,0.375,-2.0508475303649902,2.75,3.3541018962860107,2.2985007762908936,1.977726936340332,2.0982816219329834,1
SITE340,43,26,5,12,3,18,0.3333333432674408,0.5,-1.0982856750488281,2.5833332538604736,3.570714235305786,2.0022465586662292,1.2626901865005493,2.0059986114501953,3
SITE343,48,29,7,12,1,16,0.3333333432674408,0.3333333432674408,-1.5645716190338135,3.0833332538604736,3.947572946548462,1.9899671077728271,2.228482484817505,1.9616446495056152,1
SITE345,28,18,4,6,1,16,0.5,0.5,-0.8750001192092896,2.3333332538604736,3.4156503677368164,2.0780912041664124,1.385828971862793,1.654477834701538,1
SITE353,35,21,4,10,8,23,0.5,0.5,-0.912408709526062,2.5,3.619392156600952,0.6457218527793884,0.24629643559455872,1.335731863975525,8
SITE355,37,23,4,10,56,60,0.4000000059604645,0.4000000059604645,-0.5750000476837158,3.0999999046325684,4.347413063049316,0.483667328953743,0.12048430740833282,1.8287376165390015,56
SITE358,54,30,7,17,1,16,0.29411765933036804,0.6470588445663452,-1.3611109256744385,1.6470588445663452,2.169304609298706,2.1532775163650513,2.1986758708953857,1.4504016637802124,1
SITE360,31,19,4,8,20,35,0.375,0.75,-1.2736842632293701,1.375,1.837117314338684,0.9316296577453613,1.429051399230957,1.709409236907959,20
SITE361,25,16,3,6,2,17,0.5,0.5,-0.9493670463562012,2.5,3.582364082336426,1.862489938735962,1.8082350492477417,1.932073950767517,2
SITE362,41,24,5,12,1,16,0.3333333432674408,0.5,-1.0403456687927246,3.1666667461395264,4.434711456298828,2.023197889328003,1.9980335235595703,2.0397353172302246,1
SITE363,45,30,5,10,1,16,0.5,0.5,-0.862244725227356,2.5999999046325684,3.8209946155548096,2.078014314174652,1.0263160467147827,1.6816234588623047,1
SITE366,44,27,5,12,14,29,0.5,0.6666666865348816,-0.4628099203109741,2.0,3.135814666748047,1.700156807899475,1.058570146560669,1.9125479459762573,14
SITE367,32,20,4,8,30,45,0.625,0.625,-0.5845410823822021,1.375,2.2638463973999023,0.9108339846134186,0.07207038253545761,1.544389247894287,30
SITE375,25,14,4,7,8,23,0.4285714328289032,0.5714285969734192,-0.807692289352417,3.0,4.48807954788208,1.2274307012557983,2.315824270248413,1.5917476415634155,8
SITE376,35,19,6,10,9,24,0.30000001192092896,0.4000000059604645,-1.4100720882415771,2.799999952316284,3.6606009006500244,1.752400815486908,1.7540004253387451,1.739567756652832,9
SITE377,50,25,8,17,1,16,0.23529411852359772,0.4117647111415863,-1.5053589344024658,3.117647171020508,4.021998405456543,2.2315256595611572,1.5403826236724854,2.796401858329773,1
SITE380,32,20,4,8,1,16,0.375,0.375,-1.2425446510314941,3.125,4.198214054107666,2.305640459060669,1.8948988914489746,1.8702573776245117,1
SITE383,20,13,2,5,2,17,0.4000000059604645,0.4000000059604645,-1.2872340679168701,2.200000047683716,2.9325757026672363,1.9838553667068481,1.7512861490249634,2.077324628829956,2
SITE385,34,20,5,9,12,27,0.3333333432674408,0.7777777910232544,0.22781062126159668,1.2222222089767456,1.7950549125671387,1.7938172817230225,1.7320619821548462,1.8014123439788818,12
SITE386,43,25,5,13,2,17,0.38461539149284363,0.4615384638309479,-1.2612552642822266,3.307692289352417,4.42892599105835,1.62261563539505,1.4581903219223022,2.20061993598938,2
SITE388,20,12,2,6,21,36,0.5,0.5,-1.0124225616455078,2.0,3.0,0.9938599467277527,0.6956217288970947,1.9562419652938843,21
SITE389,48,30,7,11,4,19,0.6363636255264282,0.7272727489471436,-0.3876146078109741,1.1818181276321411,2.2360680103302,1.341434359550476,0.34309977293014526,1.3708515167236328,4
SITE397,58,33,9,16,1,16,0.0625,0.625,-0.032258033752441406,1.875,2.1213202476501465,2.054079214731852,2.883411407470703,2.8436219692230225,1
SITE401,26,18,3,5,10,25,0.800000011920929,0.800000011920929,-0.25,1.2000000476837158,2.683281421661377,1.1057607531547546,0.23884567618370056,0.5522775053977966,10
